option,recall_images,target_image,hit,image_rank,is_top10
"a small child on the beach, walking past a stop sign","['unlabeled2017/000000280834.jpg', 'unlabeled2017/000000251101.jpg', 'unlabeled2017/000000555980.jpg', 'unlabeled2017/000000364442.jpg', 'unlabeled2017/000000337470.jpg', 'unlabeled2017/000000530101.jpg', 'unlabeled2017/000000026059.jpg', 'unlabeled2017/000000149134.jpg', 'unlabeled2017/000000089089.jpg', 'unlabeled2017/000000054601.jpg']",unlabeled2017/000000280834.jpg,True,0,1
a 2 people in a boat travelling down a river,"['unlabeled2017/000000094035.jpg', 'unlabeled2017/000000437031.jpg', 'unlabeled2017/000000573977.jpg', 'unlabeled2017/000000267989.jpg', 'unlabeled2017/000000122026.jpg', 'unlabeled2017/000000501139.jpg', 'unlabeled2017/000000123186.jpg', 'unlabeled2017/000000519184.jpg', 'unlabeled2017/000000254188.jpg', 'unlabeled2017/000000491746.jpg']",unlabeled2017/000000491746.jpg,True,14,0
a boy is holding his skateboard by a tree,"['unlabeled2017/000000454621.jpg', 'unlabeled2017/000000467669.jpg', 'unlabeled2017/000000415006.jpg', 'unlabeled2017/000000037393.jpg', 'unlabeled2017/000000290267.jpg', 'unlabeled2017/000000552894.jpg', 'unlabeled2017/000000319975.jpg', 'unlabeled2017/000000493781.jpg', 'unlabeled2017/000000034591.jpg', 'unlabeled2017/000000293250.jpg']",unlabeled2017/000000552894.jpg,True,12,0
a man sits on a bench while facing a lighted cityscape at night,"['unlabeled2017/000000257254.jpg', 'unlabeled2017/000000418515.jpg', 'unlabeled2017/000000524532.jpg', 'unlabeled2017/000000357392.jpg', 'unlabeled2017/000000364235.jpg', 'unlabeled2017/000000200829.jpg', 'unlabeled2017/000000223323.jpg', 'unlabeled2017/000000528726.jpg', 'unlabeled2017/000000087008.jpg', 'unlabeled2017/000000167886.jpg']",unlabeled2017/000000418515.jpg,True,1,1
house with humongous teddy bear pinned to a wire above it,"['unlabeled2017/000000199987.jpg', 'unlabeled2017/000000374833.jpg', 'unlabeled2017/000000269485.jpg', 'unlabeled2017/000000462659.jpg', 'unlabeled2017/000000035906.jpg', 'unlabeled2017/000000462647.jpg', 'unlabeled2017/000000333137.jpg', 'unlabeled2017/000000067357.jpg', 'unlabeled2017/000000080829.jpg', 'unlabeled2017/000000474842.jpg']",unlabeled2017/000000080829.jpg,True,79,0
a clock directly over 3 statues which are over a bridge,"['unlabeled2017/000000559845.jpg', 'unlabeled2017/000000311840.jpg', 'unlabeled2017/000000055616.jpg', 'unlabeled2017/000000145674.jpg', 'unlabeled2017/000000230722.jpg', 'unlabeled2017/000000055451.jpg', 'unlabeled2017/000000506629.jpg', 'unlabeled2017/000000124356.jpg', 'unlabeled2017/000000011408.jpg', 'unlabeled2017/000000080971.jpg']",unlabeled2017/000000559845.jpg,True,5,1
a yummy looking plate of beef and vegetable stir fry is ready to be eaten,"['unlabeled2017/000000294269.jpg', 'unlabeled2017/000000569967.jpg', 'unlabeled2017/000000564719.jpg', 'unlabeled2017/000000433316.jpg', 'unlabeled2017/000000549046.jpg', 'unlabeled2017/000000315349.jpg', 'unlabeled2017/000000080680.jpg', 'unlabeled2017/000000133642.jpg', 'unlabeled2017/000000344057.jpg', 'unlabeled2017/000000008088.jpg']",unlabeled2017/000000315349.jpg,True,1,1
"a toilet with a wooden seat sits in a bathroom with a a bathtub, shower curtain, and dingy, stained walls","['unlabeled2017/000000513431.jpg', 'unlabeled2017/000000347795.jpg', 'unlabeled2017/000000312823.jpg', 'unlabeled2017/000000148111.jpg', 'unlabeled2017/000000199931.jpg', 'unlabeled2017/000000392427.jpg', 'unlabeled2017/000000123986.jpg', 'unlabeled2017/000000524380.jpg', 'unlabeled2017/000000057962.jpg', 'unlabeled2017/000000463905.jpg']",unlabeled2017/000000463905.jpg,True,108,0
"people gathered in a pro area across from the white house, 1 woman is flying a pink kite","['unlabeled2017/000000579624.jpg', 'unlabeled2017/000000093884.jpg', 'unlabeled2017/000000467535.jpg', 'unlabeled2017/000000569588.jpg', 'unlabeled2017/000000500138.jpg', 'unlabeled2017/000000111475.jpg', 'unlabeled2017/000000372351.jpg', 'unlabeled2017/000000014326.jpg', 'unlabeled2017/000000016092.jpg', 'unlabeled2017/000000029872.jpg']",unlabeled2017/000000579624.jpg,True,0,1
a kite surfer glides on the surface of the water,"['unlabeled2017/000000128513.jpg', 'unlabeled2017/000000269127.jpg', 'unlabeled2017/000000128734.jpg', 'unlabeled2017/000000121553.jpg', 'unlabeled2017/000000175450.jpg', 'unlabeled2017/000000031649.jpg', 'unlabeled2017/000000411351.jpg', 'unlabeled2017/000000508523.jpg', 'unlabeled2017/000000411059.jpg', 'unlabeled2017/000000066333.jpg']",unlabeled2017/000000066333.jpg,True,57,0
2 small red planes are in the sky,"['unlabeled2017/000000319710.jpg', 'unlabeled2017/000000306068.jpg', 'unlabeled2017/000000489871.jpg', 'unlabeled2017/000000232871.jpg', 'unlabeled2017/000000438767.jpg', 'unlabeled2017/000000033343.jpg', 'unlabeled2017/000000522549.jpg', 'unlabeled2017/000000132963.jpg', 'unlabeled2017/000000162609.jpg', 'unlabeled2017/000000032547.jpg']",unlabeled2017/000000032547.jpg,True,87,0
the sun shines in a window into a small kitchen,"['unlabeled2017/000000289272.jpg', 'unlabeled2017/000000209328.jpg', 'unlabeled2017/000000503151.jpg', 'unlabeled2017/000000439511.jpg', 'unlabeled2017/000000269643.jpg', 'unlabeled2017/000000431679.jpg', 'unlabeled2017/000000441571.jpg', 'unlabeled2017/000000486465.jpg', 'unlabeled2017/000000305801.jpg', 'unlabeled2017/000000209793.jpg']",unlabeled2017/000000305801.jpg,True,5,1
"2 signs along a roadside in german, 1 saying bike","['unlabeled2017/000000580356.jpg', 'unlabeled2017/000000467680.jpg', 'unlabeled2017/000000282478.jpg', 'unlabeled2017/000000541051.jpg', 'unlabeled2017/000000304071.jpg', 'unlabeled2017/000000429554.jpg', 'unlabeled2017/000000048264.jpg', 'unlabeled2017/000000121549.jpg', 'unlabeled2017/000000341159.jpg', 'unlabeled2017/000000566084.jpg']",unlabeled2017/000000580356.jpg,True,0,1
2 gray plates with a mixture of fruit slices on them next to drinks in clear glasses,"['unlabeled2017/000000259274.jpg', 'unlabeled2017/000000451179.jpg', 'unlabeled2017/000000357319.jpg', 'unlabeled2017/000000021851.jpg', 'unlabeled2017/000000475655.jpg', 'unlabeled2017/000000424149.jpg', 'unlabeled2017/000000046706.jpg', 'unlabeled2017/000000275401.jpg', 'unlabeled2017/000000122479.jpg', 'unlabeled2017/000000336522.jpg']",unlabeled2017/000000259274.jpg,True,0,1
a pair of comical birds seem to be pulling funny looks,"['unlabeled2017/000000366283.jpg', 'unlabeled2017/000000526084.jpg', 'unlabeled2017/000000114721.jpg', 'unlabeled2017/000000051098.jpg', 'unlabeled2017/000000138523.jpg', 'unlabeled2017/000000107444.jpg', 'unlabeled2017/000000380886.jpg', 'unlabeled2017/000000297443.jpg', 'unlabeled2017/000000093915.jpg', 'unlabeled2017/000000563393.jpg']",unlabeled2017/000000526084.jpg,True,4,1
a lone giraffe walking across a dirt road,"['unlabeled2017/000000221354.jpg', 'unlabeled2017/000000084885.jpg', 'unlabeled2017/000000387155.jpg', 'unlabeled2017/000000008273.jpg', 'unlabeled2017/000000293885.jpg', 'unlabeled2017/000000299967.jpg', 'unlabeled2017/000000069601.jpg', 'unlabeled2017/000000445273.jpg', 'unlabeled2017/000000474490.jpg', 'unlabeled2017/000000519092.jpg']",unlabeled2017/000000084885.jpg,True,1,1
a metal bed with a white blanket and map on the wall,"['unlabeled2017/000000150825.jpg', 'unlabeled2017/000000538818.jpg', 'unlabeled2017/000000033648.jpg', 'unlabeled2017/000000431769.jpg', 'unlabeled2017/000000127837.jpg', 'unlabeled2017/000000192608.jpg', 'unlabeled2017/000000206936.jpg', 'unlabeled2017/000000025501.jpg', 'unlabeled2017/000000212412.jpg', 'unlabeled2017/000000274972.jpg']",unlabeled2017/000000033648.jpg,True,0,1
the large monitor is sitting on the desk,"['unlabeled2017/000000391468.jpg', 'unlabeled2017/000000402210.jpg', 'unlabeled2017/000000099528.jpg', 'unlabeled2017/000000114908.jpg', 'unlabeled2017/000000444545.jpg', 'unlabeled2017/000000184308.jpg', 'unlabeled2017/000000127246.jpg', 'unlabeled2017/000000405450.jpg', 'unlabeled2017/000000130084.jpg', 'unlabeled2017/000000077255.jpg']",unlabeled2017/000000077255.jpg,True,107,0
furniture decor in a living room setting inside a house,"['unlabeled2017/000000566801.jpg', 'unlabeled2017/000000209117.jpg', 'unlabeled2017/000000378242.jpg', 'unlabeled2017/000000328710.jpg', 'unlabeled2017/000000093660.jpg', 'unlabeled2017/000000002912.jpg', 'unlabeled2017/000000550106.jpg', 'unlabeled2017/000000270428.jpg', 'unlabeled2017/000000049531.jpg', 'unlabeled2017/000000380534.jpg']",unlabeled2017/000000380534.jpg,True,59,0
very bright sun overlooking a ski slope and people in various states of snowboarding and skiing,"['unlabeled2017/000000464158.jpg', 'unlabeled2017/000000351907.jpg', 'unlabeled2017/000000381800.jpg', 'unlabeled2017/000000030088.jpg', 'unlabeled2017/000000483798.jpg', 'unlabeled2017/000000080597.jpg', 'unlabeled2017/000000173147.jpg', 'unlabeled2017/000000488639.jpg', 'unlabeled2017/000000346215.jpg', 'unlabeled2017/000000305860.jpg']",unlabeled2017/000000305860.jpg,True,15,0
the black and white cat is sitting on the tiled floor,"['unlabeled2017/000000238942.jpg', 'unlabeled2017/000000488347.jpg', 'unlabeled2017/000000129955.jpg', 'unlabeled2017/000000202731.jpg', 'unlabeled2017/000000353841.jpg', 'unlabeled2017/000000388165.jpg', 'unlabeled2017/000000368185.jpg', 'unlabeled2017/000000031175.jpg', 'unlabeled2017/000000156988.jpg', 'unlabeled2017/000000465135.jpg']",unlabeled2017/000000465135.jpg,True,2271,0
a woman hugs a stuffed giraffe toy within a bookstore,"['unlabeled2017/000000559461.jpg', 'unlabeled2017/000000333997.jpg', 'unlabeled2017/000000423357.jpg', 'unlabeled2017/000000562883.jpg', 'unlabeled2017/000000090073.jpg', 'unlabeled2017/000000285465.jpg', 'unlabeled2017/000000566080.jpg', 'unlabeled2017/000000153858.jpg', 'unlabeled2017/000000509951.jpg', 'unlabeled2017/000000293006.jpg']",unlabeled2017/000000559461.jpg,True,0,1
a sheep standing out in the middle of a field,"['unlabeled2017/000000002104.jpg', 'unlabeled2017/000000061172.jpg', 'unlabeled2017/000000345613.jpg', 'unlabeled2017/000000332978.jpg', 'unlabeled2017/000000175591.jpg', 'unlabeled2017/000000190138.jpg', 'unlabeled2017/000000092633.jpg', 'unlabeled2017/000000432128.jpg', 'unlabeled2017/000000345594.jpg', 'unlabeled2017/000000263220.jpg']",unlabeled2017/000000263220.jpg,True,169,0
boxes of fruit sit on a table in a display,"['unlabeled2017/000000075078.jpg', 'unlabeled2017/000000345929.jpg', 'unlabeled2017/000000336283.jpg', 'unlabeled2017/000000103782.jpg', 'unlabeled2017/000000416615.jpg', 'unlabeled2017/000000097012.jpg', 'unlabeled2017/000000193773.jpg', 'unlabeled2017/000000495843.jpg', 'unlabeled2017/000000012172.jpg', 'unlabeled2017/000000187678.jpg']",unlabeled2017/000000187678.jpg,True,46,0
the players are rowing on the water together,"['unlabeled2017/000000227838.jpg', 'unlabeled2017/000000046231.jpg', 'unlabeled2017/000000045525.jpg', 'unlabeled2017/000000306272.jpg', 'unlabeled2017/000000423930.jpg', 'unlabeled2017/000000555801.jpg', 'unlabeled2017/000000123186.jpg', 'unlabeled2017/000000254188.jpg', 'unlabeled2017/000000074174.jpg', 'unlabeled2017/000000386481.jpg']",unlabeled2017/000000386481.jpg,True,12,0
the lady in black throws the tennis ball in the air during her turn to serve,"['unlabeled2017/000000507584.jpg', 'unlabeled2017/000000560080.jpg', 'unlabeled2017/000000202592.jpg', 'unlabeled2017/000000181729.jpg', 'unlabeled2017/000000394522.jpg', 'unlabeled2017/000000571980.jpg', 'unlabeled2017/000000004070.jpg', 'unlabeled2017/000000387519.jpg', 'unlabeled2017/000000489751.jpg', 'unlabeled2017/000000087405.jpg']",unlabeled2017/000000507584.jpg,True,9,1
4 pizzas with many different toppings are in their boxes on a table,"['unlabeled2017/000000330600.jpg', 'unlabeled2017/000000523483.jpg', 'unlabeled2017/000000498803.jpg', 'unlabeled2017/000000406461.jpg', 'unlabeled2017/000000032197.jpg', 'unlabeled2017/000000382568.jpg', 'unlabeled2017/000000450301.jpg', 'unlabeled2017/000000109959.jpg', 'unlabeled2017/000000234172.jpg', 'unlabeled2017/000000153255.jpg']",unlabeled2017/000000153255.jpg,True,42,0
a large tower with a pointy top and a clock,"['unlabeled2017/000000215571.jpg', 'unlabeled2017/000000575453.jpg', 'unlabeled2017/000000514660.jpg', 'unlabeled2017/000000500849.jpg', 'unlabeled2017/000000094715.jpg', 'unlabeled2017/000000044342.jpg', 'unlabeled2017/000000058317.jpg', 'unlabeled2017/000000011408.jpg', 'unlabeled2017/000000125507.jpg', 'unlabeled2017/000000058420.jpg']",unlabeled2017/000000058420.jpg,True,11,0
a person using their phone while holding an umbrella,"['unlabeled2017/000000294300.jpg', 'unlabeled2017/000000097257.jpg', 'unlabeled2017/000000326850.jpg', 'unlabeled2017/000000581129.jpg', 'unlabeled2017/000000497432.jpg', 'unlabeled2017/000000009902.jpg', 'unlabeled2017/000000201264.jpg', 'unlabeled2017/000000531462.jpg', 'unlabeled2017/000000567369.jpg', 'unlabeled2017/000000338846.jpg']",unlabeled2017/000000338846.jpg,True,9,1
"a cat sleeps in the background while a hand holds a glass filled with a drink, and a gold foiled candy rests in the foreground","['unlabeled2017/000000520198.jpg', 'unlabeled2017/000000015191.jpg', 'unlabeled2017/000000082556.jpg', 'unlabeled2017/000000341428.jpg', 'unlabeled2017/000000431001.jpg', 'unlabeled2017/000000508178.jpg', 'unlabeled2017/000000090834.jpg', 'unlabeled2017/000000509252.jpg', 'unlabeled2017/000000191428.jpg', 'unlabeled2017/000000547728.jpg']",unlabeled2017/000000547728.jpg,True,3,1
a person doing a trick in the air on a snowboard,"['unlabeled2017/000000140474.jpg', 'unlabeled2017/000000552017.jpg', 'unlabeled2017/000000476635.jpg', 'unlabeled2017/000000004892.jpg', 'unlabeled2017/000000111947.jpg', 'unlabeled2017/000000572793.jpg', 'unlabeled2017/000000551273.jpg', 'unlabeled2017/000000138430.jpg', 'unlabeled2017/000000018777.jpg', 'unlabeled2017/000000062364.jpg']",unlabeled2017/000000062364.jpg,True,446,0
a train that is departing a station with a person walking by it,"['unlabeled2017/000000216647.jpg', 'unlabeled2017/000000495561.jpg', 'unlabeled2017/000000424099.jpg', 'unlabeled2017/000000156879.jpg', 'unlabeled2017/000000562372.jpg', 'unlabeled2017/000000332597.jpg', 'unlabeled2017/000000126812.jpg', 'unlabeled2017/000000021243.jpg', 'unlabeled2017/000000217806.jpg', 'unlabeled2017/000000028126.jpg']",unlabeled2017/000000028126.jpg,True,1687,0
"a clock in front of power and phone lines, with a church steeple in the background","['unlabeled2017/000000575453.jpg', 'unlabeled2017/000000226389.jpg', 'unlabeled2017/000000249575.jpg', 'unlabeled2017/000000044342.jpg', 'unlabeled2017/000000127650.jpg', 'unlabeled2017/000000250015.jpg', 'unlabeled2017/000000356453.jpg', 'unlabeled2017/000000500849.jpg', 'unlabeled2017/000000479347.jpg', 'unlabeled2017/000000454423.jpg']",unlabeled2017/000000250015.jpg,True,2,1
a young boy in a beanie skateboards on a skate ramp,"['unlabeled2017/000000455148.jpg', 'unlabeled2017/000000320851.jpg', 'unlabeled2017/000000232976.jpg', 'unlabeled2017/000000282194.jpg', 'unlabeled2017/000000526530.jpg', 'unlabeled2017/000000215159.jpg', 'unlabeled2017/000000375871.jpg', 'unlabeled2017/000000145876.jpg', 'unlabeled2017/000000061784.jpg', 'unlabeled2017/000000064632.jpg']",unlabeled2017/000000215159.jpg,True,10,0
"many people are in an area, most are under colorful umbrellas","['unlabeled2017/000000221210.jpg', 'unlabeled2017/000000043014.jpg', 'unlabeled2017/000000173000.jpg', 'unlabeled2017/000000113930.jpg', 'unlabeled2017/000000494153.jpg', 'unlabeled2017/000000312475.jpg', 'unlabeled2017/000000227028.jpg', 'unlabeled2017/000000502542.jpg', 'unlabeled2017/000000431491.jpg', 'unlabeled2017/000000207902.jpg']",unlabeled2017/000000173000.jpg,True,1,1
"a person on skis traveling a marked trail with sponsored signage while a large, stony, snow covered hill is in the background","['unlabeled2017/000000533279.jpg', 'unlabeled2017/000000401263.jpg', 'unlabeled2017/000000126048.jpg', 'unlabeled2017/000000045759.jpg', 'unlabeled2017/000000211338.jpg', 'unlabeled2017/000000006868.jpg', 'unlabeled2017/000000468359.jpg', 'unlabeled2017/000000555275.jpg', 'unlabeled2017/000000547436.jpg', 'unlabeled2017/000000496809.jpg']",unlabeled2017/000000496809.jpg,True,46,0
a cat peering over the top of the picture frame,"['unlabeled2017/000000310451.jpg', 'unlabeled2017/000000480484.jpg', 'unlabeled2017/000000068652.jpg', 'unlabeled2017/000000441761.jpg', 'unlabeled2017/000000222187.jpg', 'unlabeled2017/000000420004.jpg', 'unlabeled2017/000000362095.jpg', 'unlabeled2017/000000413770.jpg', 'unlabeled2017/000000577797.jpg', 'unlabeled2017/000000001019.jpg']",unlabeled2017/000000310451.jpg,True,20,0
an older man taking a picture of an old fire hydrant,"['unlabeled2017/000000257041.jpg', 'unlabeled2017/000000417510.jpg', 'unlabeled2017/000000302337.jpg', 'unlabeled2017/000000340560.jpg', 'unlabeled2017/000000023830.jpg', 'unlabeled2017/000000534415.jpg', 'unlabeled2017/000000211898.jpg', 'unlabeled2017/000000094629.jpg', 'unlabeled2017/000000010838.jpg', 'unlabeled2017/000000519161.jpg']",unlabeled2017/000000519161.jpg,True,1,1
a man playing professional tennis on clay courts,"['unlabeled2017/000000105501.jpg', 'unlabeled2017/000000092325.jpg', 'unlabeled2017/000000146526.jpg', 'unlabeled2017/000000009215.jpg', 'unlabeled2017/000000295094.jpg', 'unlabeled2017/000000164766.jpg', 'unlabeled2017/000000418362.jpg', 'unlabeled2017/000000046766.jpg', 'unlabeled2017/000000253744.jpg', 'unlabeled2017/000000479985.jpg']",unlabeled2017/000000479985.jpg,True,1004,0
a group of people work on a mural on the side of the building,"['unlabeled2017/000000525736.jpg', 'unlabeled2017/000000230013.jpg', 'unlabeled2017/000000018673.jpg', 'unlabeled2017/000000191710.jpg', 'unlabeled2017/000000424574.jpg', 'unlabeled2017/000000254239.jpg', 'unlabeled2017/000000400703.jpg', 'unlabeled2017/000000547907.jpg', 'unlabeled2017/000000049285.jpg', 'unlabeled2017/000000329913.jpg']",unlabeled2017/000000329913.jpg,True,4,1
a boy is on a green and white miniature computer,"['unlabeled2017/000000242332.jpg', 'unlabeled2017/000000516340.jpg', 'unlabeled2017/000000494417.jpg', 'unlabeled2017/000000523602.jpg', 'unlabeled2017/000000540565.jpg', 'unlabeled2017/000000048950.jpg', 'unlabeled2017/000000050976.jpg', 'unlabeled2017/000000060389.jpg', 'unlabeled2017/000000131907.jpg', 'unlabeled2017/000000360151.jpg']",unlabeled2017/000000360151.jpg,True,163,0
a zebra grazing in a field while another lays behind it,"['unlabeled2017/000000500063.jpg', 'unlabeled2017/000000190739.jpg', 'unlabeled2017/000000163907.jpg', 'unlabeled2017/000000213131.jpg', 'unlabeled2017/000000000158.jpg', 'unlabeled2017/000000401955.jpg', 'unlabeled2017/000000129696.jpg', 'unlabeled2017/000000277943.jpg', 'unlabeled2017/000000553171.jpg', 'unlabeled2017/000000581735.jpg']",unlabeled2017/000000163907.jpg,True,3,1
a boy standing in front of a scooter,"['unlabeled2017/000000025227.jpg', 'unlabeled2017/000000303130.jpg', 'unlabeled2017/000000496454.jpg', 'unlabeled2017/000000003127.jpg', 'unlabeled2017/000000318776.jpg', 'unlabeled2017/000000518783.jpg', 'unlabeled2017/000000340513.jpg', 'unlabeled2017/000000556382.jpg', 'unlabeled2017/000000483828.jpg', 'unlabeled2017/000000536686.jpg']",unlabeled2017/000000025227.jpg,True,0,1
