,target_image,option
135245,./playground/data/flickr30k/flickr30k_images/5459493511.jpg,A person wearing a white t-shirt and blue ball-cap sitting on a skateboard on a sidewalk in the mingling of shadows and sunlight .
158030,./playground/data/flickr30k/flickr30k_images/937559727.jpg,The fisherman stands in water while looking at something small in his hands .
99220,./playground/data/flickr30k/flickr30k_images/4445047293.jpg,Large group of young kids gather around as one of the young children does a back flip as a demonstration for everyone .
58810,./playground/data/flickr30k/flickr30k_images/3174453534.jpg,a slightly older picture of a mother and her newborn sitting next to the rotary dial phone
112585,./playground/data/flickr30k/flickr30k_images/4713458862.jpg,A shirtless young man is wearing a king tut headpiece and is standing in front of shops .
720,./playground/data/flickr30k/flickr30k_images/104763189.jpg,A shirtless young boy on a bicycle too big for him being supported by 3 other young shirtless boys in a grass field .
103250,./playground/data/flickr30k/flickr30k_images/453957521.jpg,Three woman and one man is jumping into off a pile a sand with their over their heads .
65010,./playground/data/flickr30k/flickr30k_images/3313188616.jpg,2 tourists are being photographed in front of a tourist attraction .
5250,./playground/data/flickr30k/flickr30k_images/133031387.jpg,A young woman with red highlights in her hair is applying eyeshadow with a Q-tip in front of a mirror .
86955,./playground/data/flickr30k/flickr30k_images/3856182861.jpg,Three healthcare professionals are looking over a chart or brochure in a nurse 's station .
117490,./playground/data/flickr30k/flickr30k_images/4793042666.jpg,An older individual crosses the street on what seems to be an overcast day  traffic approaches in the background .
157820,./playground/data/flickr30k/flickr30k_images/909191414.jpg,Children are playing in and around a garden tube in the front yard of a house .
7560,./playground/data/flickr30k/flickr30k_images/143149186.jpg,A man in a hard hat is driving a large piece of yellow CAT construction equipment .
61840,./playground/data/flickr30k/flickr30k_images/3238951136.jpg,Man in red shoes and red and white print shorts posing in front of rocks by water .
118430,./playground/data/flickr30k/flickr30k_images/4808316455.jpg,Several people engaging in the day-to-day consumer activities within a Chinese shopping district .
15320,./playground/data/flickr30k/flickr30k_images/20486069.jpg,A woman wearing a gold chain around chair neck is standing outdoors .
91320,./playground/data/flickr30k/flickr30k_images/4069561894.jpg,A man in a yellow coat and neon green safety vest pushes janitorial equipment down a sidewalk .
25825,./playground/data/flickr30k/flickr30k_images/2349781135.jpg,A casually dressed man leans on a building wall while staring at the traffic in front of him .
82800,./playground/data/flickr30k/flickr30k_images/3708743823.jpg,A person snowboarding leaps over an obstacle to continue down the hill .
69975,./playground/data/flickr30k/flickr30k_images/3421131122.jpg,The kayaker holding an oar  is raising both arms in the air  while waves splash around him .
9090,./playground/data/flickr30k/flickr30k_images/150582765.jpg,A girl wearing a pink hoodie looks through her camera .
133110,./playground/data/flickr30k/flickr30k_images/528980321.jpg,A man wearing a green shirt  blue jeans  shades  and a cap is cooking on the grill  as people in the background wait to get some food .
74060,./playground/data/flickr30k/flickr30k_images/3510219078.jpg,A black dog chasing a brown and white dog very quickly over a lawn .
85025,./playground/data/flickr30k/flickr30k_images/37791887.jpg,A group of children divided into a maroon team and a blue team playing a soccer game .
42870,./playground/data/flickr30k/flickr30k_images/2772286941.jpg,A soccer player in a blue shirt uses his back to play the ball as the player in the white shirt attempts to gain control of it .
107765,./playground/data/flickr30k/flickr30k_images/4634392868.jpg,A man dressed in ceremonial clothing is dancing outside with people following him waving their hands .
69075,./playground/data/flickr30k/flickr30k_images/3398276602.jpg,A homeless man in a wheelchair is holding a cup out for a man to put some change into
140270,./playground/data/flickr30k/flickr30k_images/6063730184.jpg,A young blond child wearing only a diaper sits on a large rock at the edge of a body of water while a large black dog stands in the water nearby .
127580,./playground/data/flickr30k/flickr30k_images/495116214.jpg,Two dogs carry the same stick in their mouths as they walk on the sand .
146805,./playground/data/flickr30k/flickr30k_images/6901983968.jpg,A blue-eyed child with a dirty face looks off into the distance with his hand covering his part of his face .
137960,./playground/data/flickr30k/flickr30k_images/575853856.jpg,An Asian man in a gray shirt is playing a small wind instrument made of wood .
49035,./playground/data/flickr30k/flickr30k_images/292887910.jpg,A white dog with brown markings chases an orange ball in a grassy field .
23535,./playground/data/flickr30k/flickr30k_images/229352848.jpg,Three men are standing on a rather large extended platform to a cherry picker  and they are posing for a group work picture .
158470,./playground/data/flickr30k/flickr30k_images/966971031.jpg,Three girls holding two microphones and one guy in a blue shirt are standing under spotlights .
61655,./playground/data/flickr30k/flickr30k_images/3232252882.jpg,The man is in the field with four dogs who are running .
106445,./playground/data/flickr30k/flickr30k_images/4610036299.jpg,Young girl wearing gray and pink sweater and leather boots shields her face from the camera .
75230,./playground/data/flickr30k/flickr30k_images/3534952095.jpg,Woman riding a small red and white motorcycle and wearing a matching red helmet and scarf
142560,./playground/data/flickr30k/flickr30k_images/6302275277.jpg,Two men are sword fighting inside of a building .
95895,./playground/data/flickr30k/flickr30k_images/4310029413.jpg,Two men stand at a cart offering nuts to passing people on a busy street .
47680,./playground/data/flickr30k/flickr30k_images/289599470.jpg,A person with dark hair is eating a very large ear of corn .
20575,./playground/data/flickr30k/flickr30k_images/2214821600.jpg,A person walking with a black umbrella walking in front of an iron fence .
92415,./playground/data/flickr30k/flickr30k_images/411863595.jpg,A man is holding a very long leash attached to a very large dog who is smelling the grass .
119235,./playground/data/flickr30k/flickr30k_images/4818381346.jpg,A girl wearing a yellow hat is lying down on a blue floor  and there is another child sitting in a chair next to her .
62015,./playground/data/flickr30k/flickr30k_images/3242228425.jpg,Lady in jacket peruse fresh fish while a lady and a man wait behind her .
125050,./playground/data/flickr30k/flickr30k_images/4913638675.jpg,A young person with decorative face paint similar to a tiger 's markings is snarling .
32585,./playground/data/flickr30k/flickr30k_images/2518853257.jpg,Two people with brown hair  sitting on chairs and huddled over book  near flowers .
147860,./playground/data/flickr30k/flickr30k_images/6978881720.jpg,A man with a gray jacket on that has a red and black stripe on the sleeve at a shooting range with multiple targets .
53920,./playground/data/flickr30k/flickr30k_images/3051744372.jpg,A girl with a ponytail is jumping in the air next to a large body of water and some rocks .
156260,./playground/data/flickr30k/flickr30k_images/8218123217.jpg,in the middle of a football game with the Greenbay quarterback throwing the football .
82450,./playground/data/flickr30k/flickr30k_images/3700322513.jpg,A guy on a bike jumps high into the air while another person takes his picture
81140,./playground/data/flickr30k/flickr30k_images/3668741784.jpg," An older woman with arm crutches is dressed in white and going through her white purse in front of a poster that reads "" Lack of money is the root of all evil . """
47265,./playground/data/flickr30k/flickr30k_images/2887750774.jpg,a tan dog jumping through the water towards the shore .
117025,./playground/data/flickr30k/flickr30k_images/4783872965.jpg,Someone swimming in a pool with light blue  orange  green  red and purple tubes swimming .
112440,./playground/data/flickr30k/flickr30k_images/4710471707.jpg,A man in a red and black jacket  blue shirt  lots of silver necklaces  and his blue jeans falling down  checks out a woman wearing a black leather jacket  yellow bra  pink fingerless gloves  and sunglasses .
49695,./playground/data/flickr30k/flickr30k_images/2942798367.jpg,Two girls on an amusement park ride smiling and laughing .
92390,./playground/data/flickr30k/flickr30k_images/411678041.jpg,A man on a horse with a large hat goes down the street while many people  some with balloons  watch from the edge of the street .
79810,./playground/data/flickr30k/flickr30k_images/363847768.jpg,A group of young people wearing name tags are smiling and holding a yellow broom and a blue dustpan .
91670,./playground/data/flickr30k/flickr30k_images/408748500.jpg,The girl in the red jacket is next to a picture of a funny face .
42640,./playground/data/flickr30k/flickr30k_images/2766726291.jpg,Young boy blows into a hose while sitting on the deck .
117860,./playground/data/flickr30k/flickr30k_images/4800006797.jpg,Graffiti with saying CRAZI with bright green and pink with women in a red skirt walking by .
