,target_image,option,image_rank,is_top10
4402,./playground/data/mscoco/val2017/000000111036.jpg,A stove top oven sitting on a pile of junk outdoors.,0,1
4403,./playground/data/mscoco/val2017/000000089296.jpg,A man holding a baseball bat preparing to swing it,32,0
4404,./playground/data/mscoco/val2017/000000378099.jpg,A computer keyboard sitting next to a mouse on a wooden table.,10,0
4405,./playground/data/mscoco/val2017/000000069795.jpg,A purple flower is in a watering can on the window sill.,0,1
4406,./playground/data/mscoco/val2017/000000261097.jpg,a man plays tennis in front of a large audience,26,0
4407,./playground/data/mscoco/val2017/000000505789.jpg,Two children standing near wrought iron fence near brick building.,6,1
4408,./playground/data/mscoco/val2017/000000232684.jpg,A man works on his laptop in the dark. ,0,1
4409,./playground/data/mscoco/val2017/000000128748.jpg,a baseball player talks with an umpire ,0,1
4410,./playground/data/mscoco/val2017/000000419653.jpg,A buffet of casserole dishes on a kitchen counter.,1,1
4411,./playground/data/mscoco/val2017/000000491464.jpg,Kid poses for a picture in a baseball uniform holding a bat,0,1
4412,./playground/data/mscoco/val2017/000000553669.jpg,"People sitting on benches in the park, and traffic in the street",3,1
4413,./playground/data/mscoco/val2017/000000433192.jpg,A laptop that is sitting on a bed.,0,1
4414,./playground/data/mscoco/val2017/000000263425.jpg,Two men look into an enormous roaster at a pig inside.,0,1
4415,./playground/data/mscoco/val2017/000000001296.jpg,A woman holding a Hello Kitty phone on her hands.,0,1
4416,./playground/data/mscoco/val2017/000000009483.jpg,A man in a suit standing next to a control board and computer.,4,1
4417,./playground/data/mscoco/val2017/000000418961.jpg,Closeup of a decorative gold and grey clock.,0,1
4418,./playground/data/mscoco/val2017/000000228981.jpg,"A smart phone, digital camera and mobile phone on display.",1,1
4419,./playground/data/mscoco/val2017/000000057725.jpg,Buildings with a clock and a crane over head are in this picture. ,5,1
4420,./playground/data/mscoco/val2017/000000229216.jpg,Two women sitting on ledge looking at a cellphone.,3,1
4421,./playground/data/mscoco/val2017/000000166478.jpg,A young guy using his computer and talking on his phone.,0,1
4422,./playground/data/mscoco/val2017/000000345397.jpg,Man in tshirt and tie with cellphone in bathroom taking picture,0,1
4423,./playground/data/mscoco/val2017/000000022623.jpg,Closeup of a cellphone device with various buttons.,1,1
4424,./playground/data/mscoco/val2017/000000261318.jpg,A BOY ON HIS PHONE OUTSIDE NEAR A RED CHAIR.,81,0
4425,./playground/data/mscoco/val2017/000000404922.jpg,A woman and two kids walking with their tennis rackets. ,0,1
4426,./playground/data/mscoco/val2017/000000073118.jpg,Two brown teddy bears sitting side by side.,2,1
4427,./playground/data/mscoco/val2017/000000427077.jpg,A man stands poised with a baseball bat.,1,1
4428,./playground/data/mscoco/val2017/000000195754.jpg,A living room with the tv on and a wheel on the wall.,0,1
4429,./playground/data/mscoco/val2017/000000348481.jpg,"A desk with various items that include cellphone, mouse and pocket change.",0,1
4430,./playground/data/mscoco/val2017/000000248112.jpg,A man playing tennis is getting ready to swing at the ball.,14,0
4431,./playground/data/mscoco/val2017/000000205105.jpg,A man holding a tennis racquet on a tennis court.,11,0
4432,./playground/data/mscoco/val2017/000000491366.jpg,A couple of men in front of a television with a remote.,16,0
4433,./playground/data/mscoco/val2017/000000384661.jpg,"An oven with a stove, pots and utensils, and a refrigerator next to it.",1,1
4434,./playground/data/mscoco/val2017/000000027620.jpg,A laptop sitting on a desk next to a chair and another computer.,18,0
4435,./playground/data/mscoco/val2017/000000398377.jpg,Three women sitting on a train seat on cellphones.,1,1
4436,./playground/data/mscoco/val2017/000000111179.jpg,A church steeple that has a clock on it,0,1
4437,./playground/data/mscoco/val2017/000000522889.jpg,Venus Williams is swinging at the tennis ball at the game.,0,1
4438,./playground/data/mscoco/val2017/000000057597.jpg,A group of women playing a game of soccer on field.,16,0
4439,./playground/data/mscoco/val2017/000000087742.jpg,A large glass vase with some flowers near a big window.,15,0
4440,./playground/data/mscoco/val2017/000000185890.jpg,Two barefoot women holding game controllers in each hand.,2,1
4441,./playground/data/mscoco/val2017/000000370900.jpg,A group of white teddy bears on a white table.,2,1
4442,./playground/data/mscoco/val2017/000000466416.jpg,A building that is heavily lit up and in front of a river.,10,0
4443,./playground/data/mscoco/val2017/000000269866.jpg,A microwave oven with a tray on the bottom,5,1
4444,./playground/data/mscoco/val2017/000000553664.jpg,A red laptop with earbuds sitting on a table,6,1
4445,./playground/data/mscoco/val2017/000000106563.jpg,A clock that is hanging underneath a glass arch.,1,1
4446,./playground/data/mscoco/val2017/000000340930.jpg,Closeup of a cup holding scissors and other pens and pencils.,0,1
4447,./playground/data/mscoco/val2017/000000007888.jpg,A pedestal clock strikes 6:55 in a rainy sky.,13,0
4448,./playground/data/mscoco/val2017/000000449579.jpg,Woman in red shirt holding up a tennis racket on a court. ,19,0
4449,./playground/data/mscoco/val2017/000000066886.jpg,A baby girl is holding a pink brush as she scratches her head. ,1,1
4450,./playground/data/mscoco/val2017/000000555972.jpg,Two pink flowers in oddly shaped wood vase.,0,1
4451,./playground/data/mscoco/val2017/000000242411.jpg,A clock tower on top of a store building in a busy city.,9,1
4452,./playground/data/mscoco/val2017/000000207538.jpg,A white Samsung microwave oven installed into a natural wood kitchen cabinet.,0,1
4453,./playground/data/mscoco/val2017/000000543581.jpg,A dog is sitting on the couch in a living room. ,8,1
4454,./playground/data/mscoco/val2017/000000548339.jpg,The boy is trying to hit the baseball during the game. ,11,0
4455,./playground/data/mscoco/val2017/000000345356.jpg,A man in a gray shirt holds his phone as he sits by a man in a white t-shirt.,1,1
4456,./playground/data/mscoco/val2017/000000428280.jpg,A laptop on a table with some chairs.,95,0
4457,./playground/data/mscoco/val2017/000000160864.jpg,Baseball team holding batting practice on the field,18,0
4458,./playground/data/mscoco/val2017/000000115870.jpg,A group of people sitting around two couches.,1,1
4459,./playground/data/mscoco/val2017/000000066635.jpg,"A desk area with a computer monitor, keyboard and mouse.",7,1
4460,./playground/data/mscoco/val2017/000000537672.jpg,A black refrigerator freezer inside of a kitchen.,1,1
4461,./playground/data/mscoco/val2017/000000173044.jpg,A very tall clock tower sitting next to a tall glass building.,0,1
4462,./playground/data/mscoco/val2017/000000462643.jpg,A person holding a broken up cell phone.,1,1
4463,./playground/data/mscoco/val2017/000000224675.jpg,A woman standing next to a man kneeling down on the ground.,2,1
4464,./playground/data/mscoco/val2017/000000454067.jpg,A man standing in front of a TV holding a Wii game controller.,22,0
4465,./playground/data/mscoco/val2017/000000063602.jpg,A laptop computer sitting on top of a white desk.,0,1
4466,./playground/data/mscoco/val2017/000000031248.jpg,"Living room with white chairs and couches, fireplace and books on bookshelves.",0,1
4467,./playground/data/mscoco/val2017/000000308531.jpg,a pink clock tower rises above a tree line,0,1
4468,./playground/data/mscoco/val2017/000000154339.jpg,Gauges attached to pipes displayed in dimly lit area.,0,1
4469,./playground/data/mscoco/val2017/000000384670.jpg,Two people on a blue and green tennis court.,17,0
4470,./playground/data/mscoco/val2017/000000349480.jpg,A group of stuffed bears that are sitting on fake grass.,1,1
4471,./playground/data/mscoco/val2017/000000459809.jpg,A shot of the blue water with people flying a kite. ,3,1
4472,./playground/data/mscoco/val2017/000000209753.jpg,A woman with large black tear drop earrings and a black dress looks at her cell phone. ,0,1
4473,./playground/data/mscoco/val2017/000000512248.jpg,A clock is shown on the side of a sign.,24,0
4474,./playground/data/mscoco/val2017/000000170595.jpg,"A plate with a peanut butter sandwich, ham, and tomatoes. ",3,1
4475,./playground/data/mscoco/val2017/000000284282.jpg,A blender is sitting next to a printer.,0,1
4476,./playground/data/mscoco/val2017/000000408774.jpg,A group of people on a field playing baseball.,55,0
4477,./playground/data/mscoco/val2017/000000468965.jpg,some people are flying kites and one male has a red tie on ,43,0
4478,./playground/data/mscoco/val2017/000000322844.jpg,there are two stuffed animals on a wooden bench,2,1
4479,./playground/data/mscoco/val2017/000000471789.jpg,people on a gold course enjoy a few games ,34,0
4480,./playground/data/mscoco/val2017/000000388056.jpg,A baseball player holding a bat and getting ready for the pitch.,3,1
4481,./playground/data/mscoco/val2017/000000151000.jpg,A woman taking pictures on a busy street.,4,1
4482,./playground/data/mscoco/val2017/000000051326.jpg,"Three decorated, carved jack-o-lanterns, one with pink flowers and a vase inside it",0,1
4483,./playground/data/mscoco/val2017/000000560911.jpg,a person sitting down with a cell phone,52,0
4484,./playground/data/mscoco/val2017/000000435208.jpg,A young woman sitting cross legged on an apartment sofa.,36,0
4485,./playground/data/mscoco/val2017/000000232088.jpg,A living room filled with furniture and decor. ,62,0
4486,./playground/data/mscoco/val2017/000000233825.jpg,"A den with a couch, table, book shelf and a television.",39,0
4487,./playground/data/mscoco/val2017/000000136915.jpg,A man who is looking at a baseball bat.,0,1
4488,./playground/data/mscoco/val2017/000000281409.jpg,"The umpire, catcher, and batter as soon as the batter had swung.",102,0
4489,./playground/data/mscoco/val2017/000000488673.jpg,A couple of people at a table in a kitchen.,21,0
4490,./playground/data/mscoco/val2017/000000155051.jpg,a close of up a clock that makes the moon look small next to it,0,1
4491,./playground/data/mscoco/val2017/000000445792.jpg,there is a woman sitting on a couch playing a video game,0,1
4492,./playground/data/mscoco/val2017/000000508312.jpg,A stove that has a light above it.,5,1
4493,./playground/data/mscoco/val2017/000000546964.jpg,A room filled with furniture and very large rugs.,7,1
4494,./playground/data/mscoco/val2017/000000540962.jpg,A living room has white furniture and fire place.,0,1
4495,./playground/data/mscoco/val2017/000000181499.jpg,A hand is holding a cd by a laptop computer.,7,1
4496,./playground/data/mscoco/val2017/000000117197.jpg,a lady on her phone sitting on a curb,1,1
4497,./playground/data/mscoco/val2017/000000052413.jpg,"A child holding a pink toy cell phone with ""Princess Aurora"" inside it.",0,1
4498,./playground/data/mscoco/val2017/000000154705.jpg,A few different computers are placed on the desk. ,46,0
4499,./playground/data/mscoco/val2017/000000261732.jpg,a man with a racket hits a tennis ball ,86,0
4500,./playground/data/mscoco/val2017/000000116068.jpg,A couple of people that are standing in the sand with a kite.,16,0
4501,./playground/data/mscoco/val2017/000000355610.jpg,"A black and white photograph of a stuffed teddy bear wearing a shirt that reads ""handle with care"" and a small stuffed sheep.",0,1
4502,./playground/data/mscoco/val2017/000000161861.jpg,A woman standing on a tennis court holding a racquet.,5,1
4503,./playground/data/mscoco/val2017/000000458045.jpg,Little boys playing on a baseball field in baseball uniforms. ,13,0
4504,./playground/data/mscoco/val2017/000000106235.jpg,A living room featuring a comfortable seating arrangement of chairs and tables.,4,1
4505,./playground/data/mscoco/val2017/000000410510.jpg,A boy playing tennis on a blue and green tennis court. ,38,0
4506,./playground/data/mscoco/val2017/000000025386.jpg,A man sitting on a train next to a woman.,5,1
4507,./playground/data/mscoco/val2017/000000042889.jpg,A teddy bear sits by a keyboards and microphone.,0,1
4508,./playground/data/mscoco/val2017/000000563470.jpg,A lady bending down to put her head on a baseball bat.,0,1
4509,./playground/data/mscoco/val2017/000000095862.jpg,A man pitching a baseball from a mound on a field.,2,1
4510,./playground/data/mscoco/val2017/000000394677.jpg,A person bent over sleeping in a chair next to others.,0,1
4511,./playground/data/mscoco/val2017/000000474021.jpg,A couple of guys playing on the nintendo wii at a gathering. ,10,0
4512,./playground/data/mscoco/val2017/000000410735.jpg,Various different pictures of food in a bowl.,1,1
4513,./playground/data/mscoco/val2017/000000083172.jpg,A woman holding a racquet on top of a tennis court.,65,0
4514,./playground/data/mscoco/val2017/000000047740.jpg,A man lies on the beach while someone else holds a kite.,5,1
4515,./playground/data/mscoco/val2017/000000263679.jpg,A man standing on top of a sandy beach near a colorful kite.,1,1
4516,./playground/data/mscoco/val2017/000000283717.jpg,A microwave sitting on top of a wooden shelf.,0,1
4517,./playground/data/mscoco/val2017/000000246308.jpg,A wooden desk with shelves that have action figures above it,0,1
